order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_cust,loyalty_tier
O915810,C00029,P0021,1.0,33.87,2025-05-04,Delivered,Credit Card,Central,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,zlewis@gmail.com,2024-09-07,Male,North,Silver
O463352,C00001,P0017,3.0,40.78,2025-05-03,Delayed,Credit Card,South,0.15,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,shaneramirez@gmail.com,2025-04-26,Male,Central,Silver
O524545,C00131,P0015,5.0,26.39,2025-05-02,Delivered,Paypal,North,0.2,Storage Product 10,Storage,2024-08-08,39.21,S466,gregorylynch@harvey-allen.org,2024-08-30,Male,Central,Gold
O272400,C00014,P0002,2.0,13.15,2025-05-01,Cancelled,Credit Card,West,0.05,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,djames@king.com,2025-03-27,Other,Central,Gold
O135619,C00051,P0017,2.0,36.93,2025-05-02,Delivered,Credit Card,North,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,rodriguezryan@hotmail.com,2025-05-07,Female,East,Gold
O131648,C00419,P0022,3.0,17.14,2025-05-03,Delivered,Paypal,East,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,codygarcia@gmail.com,2024-08-22,Female,South,Bronze
O358157,C00492,P0015,5.0,21.77,2025-05-04,Delivered,Credit Card,North,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,lcook@walters-smith.com,2024-09-25,Male,Central,Gold
O230960,C00183,P0029,1.0,32.59,2025-05-05,Delivered,Credit Card,South,0.05,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,thompsonkendra@marshall-elliott.org,2024-12-27,Female,South,Gold
O361052,C00471,P0020,4.0,20.8,2025-05-06,Delivered,Credit Card,West,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,,,,,
O361135,C00463,P0021,3.0,22.08,2025-05-07,Delivered,Bank Transfer,Central,0.1,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,earmstrong@gmail.com,2024-09-10,Other,West,Bronze
O361589,C00230,P0020,5.0,40.12,2025-05-08,Delayed,Bank Transfer,East,0.05,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,laurayoung@johnson-spencer.com,2025-01-03,Other,South,Bronze
O460958,C00378,P0028,2.0,28.25,2025-05-09,Delivered,Credit Card,West,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,nancymcdowell@gmail.com,2025-03-17,Male,South,Gold
O572561,C00370,P0029,3.0,19.58,2025-05-10,Delayed,Paypal,West,0.1,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,michelle22@thomas.com,2025-04-27,Female,East,Gold
O238131,C00342,P0017,5.0,13.39,2025-05-11,Delivered,Credit Card,Central,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,mjones@yahoo.com,2025-02-17,Other,East,Unknown
O112478,C00471,P0025,2.0,9.0,2025-05-12,,Credit Card,North,0.2,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,,,,,
O451596,C00115,P0017,3.0,46.45,2025-05-13,Delayed,Paypal,East,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,dudleychelsea@mckinney.net,2024-07-11,Male,South,Bronze
O754959,C00151,P0023,4.0,19.37,2025-05-14,Cancelled,Bank Transfer,East,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,batesdarlene@hotmail.com,2024-07-14,Femle,Central,Gold
O431713,C00160,P0030,4.0,12.34,2025-05-15,Delivered,Paypal,South,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,joshuaschultz@joseph.com,2024-12-29,Other,Central,Gold
O128167,C00107,P0004,1.0,41.02,2025-05-16,Delivered,Paypal,North,0.15,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,mkim@gmail.com,2025-06-16,Femle,North,Silver
O166025,C00190,P0007,1.0,29.97,2025-05-17,Delayed,Paypal,East,0.1,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,vortiz@hotmail.com,2025-02-23,Male,Central,Gold
O993924,C00109,P0022,3.0,47.85,2025-05-18,Delayed,Credit Card,North,0.1,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,barbara27@pearson.org,2024-12-22,Other,East,Bronze
O887026,C00095,P0027,1.0,47.88,2025-05-19,Cancelled,Credit Card,North,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,jeremy24@erickson.com,2024-07-23,Male,Unknown,Gold
O671877,C00209,P0025,1.0,21.47,2025-05-20,Delivered,Bank Transfer,Central,0.15,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,carlos88@hartman.info,2024-07-22,Male,North,Silver
O941588,C00365,P0009,3.0,32.73,2025-05-21,Cancelled,Credit Card,South,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,pgarcia@evans.info,2024-10-16,Male,West,Silver
O994237,C00243,P0011,3.0,42.74,2025-05-22,Cancelled,Credit Card,East,0.1,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,colinroberts@lin-barnes.com,2025-05-17,Other,West,Silver
O581843,C00338,P0023,3.0,21.31,2025-05-23,Delayed,Credit Card,South,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,markramirez@yahoo.com,2024-11-24,Male,South,Gold
O988203,C00053,P0030,3.0,34.82,2025-05-25,Delayed,Paypal,Central,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,bradley60@frost.com,2024-11-24,Femle,North,Gold
O703880,C00158,P0006,2.0,36.32,2025-05-26,Cancelled,Paypal,Central,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,browntimothy@yahoo.com,2024-12-18,Other,East,Bronze
O319257,C00019,P0006,2.0,14.72,2025-05-27,Delayed,Paypal,South,0.05,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,spenceamanda@gmail.com,2024-08-24,Femle,East,Gold
O971893,C00373,P0006,2.0,38.98,2025-05-28,Delayed,Bank Transfer,West,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,shawn75@hotmail.com,2024-07-06,Male,Central,Gold
O118404,C00469,P0009,5.0,33.52,2025-05-29,Cancelled,Credit Card,West,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,alewis@washington.com,2025-01-22,Female,North,Silver
O610738,C00120,P0023,4.0,25.95,2025-05-30,Delayed,Bank Transfer,West,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,jessica99@burns.com,2024-11-12,Female,West,Gold
O987599,C00350,P0030,5.0,38.25,2025-05-31,Delivered,Bank Transfer,West,0.2,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,patrickdarin@yahoo.com,2025-03-14,Female,North,Silver
O870336,C00192,P0029,1.0,21.1,2025-06-01,Delivered,Paypal,Central,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,christopher25@ponce-hale.biz,2024-08-25,Femle,West,Gold
O226857,C00214,P0003,1.0,40.72,2025-06-02,Delayed,Bank Transfer,North,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,ihays@yahoo.com,2024-10-12,Other,East,Gold
O914103,C00385,P0012,4.0,12.31,2025-06-03,Delivered,Bank Transfer,South,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,scottbowen@goodman.info,2025-06-04,Male,South,Gold
O272354,C00392,P0010,3.0,29.58,2025-06-04,Delayed,Paypal,North,0.2,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,livingstonstacy@hunter-fuller.net,2025-04-29,Femle,West,Gold
O779675,C00044,P0003,1.0,23.16,2025-06-05,Delivered,Paypal,Central,0.15,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,jason31@deleon-henson.biz,2025-03-04,Femle,Central,Gold
O852176,C00313,P0013,5.0,14.12,2025-06-06,Cancelled,Credit Card,East,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,robinsonstephen@williamson.org,2025-06-25,Male,East,Bronze
O909578,C00322,P0022,4.0,12.41,2025-06-07,Delayed,Credit Card,South,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,sarahedwards@matthews.biz,2025-07-01,Male,South,Gold
O459230,C00126,P0012,2.0,40.02,2025-06-08,Delayed,Credit Card,North,0.2,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,matthew61@yahoo.com,2025-06-02,Female,West,Silver
O409605,C00285,P0016,1.0,21.27,2025-06-09,Delayed,Paypal,Central,0.15,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,hendersonisabella@mcknight.info,2024-07-18,Male,Central,Bronze
O967986,C00002,P0026,3.0,41.19,2025-06-10,Delayed,Bank Transfer,North,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,jpeterson@bernard.com,2024-08-11,Female,Central,Gold
O418028,C00436,P0017,1.0,41.55,2025-06-11,Delayed,Credit Card,East,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,lbanks@hotmail.com,2025-02-09,Femle,North,Gold
O258279,C00219,P0026,1.0,14.81,2025-06-12,Cancelled,Credit Card,North,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,manuel15@phillips.com,2025-03-30,Femle,South,Silver
O275532,C00183,P0022,2.0,8.07,2025-06-13,Delivered,Paypal,South,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,thompsonkendra@marshall-elliott.org,2024-12-27,Female,South,Gold
O481270,C00388,P0016,5.0,48.59,2025-06-14,Delayed,Paypal,East,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,abbottdominique@yahoo.com,2024-09-23,Male,North,Gold
O814519,C00326,P0014,3.0,32.14,2025-06-15,Delivered,Paypal,South,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,rreynolds@hotmail.com,2025-03-19,Female,East,Gold
O867344,C00343,P0016,5.0,10.64,2025-06-16,Delayed,Credit Card,North,0.1,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,ystephens@yahoo.com,2025-04-04,Other,East,Silver
O963033,C00262,P0025,5.0,34.59,2025-06-17,Delivered,Paypal,North,0.15,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,ann44@gmail.com,2025-02-13,Female,South,Gold
O436657,C00281,P0016,1.0,32.27,2025-06-18,Delivered,Paypal,South,0.15,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,poolerebecca@armstrong.com,2024-11-10,Other,East,Bronze
O629765,C00453,P0026,2.0,20.83,2025-06-19,Delayed,Credit Card,East,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,scott43@elliott-hernandez.com,2024-08-08,Male,West,Silver
O582042,C00046,P0029,1.0,49.18,2025-06-20,Cancelled,Bank Transfer,East,0.1,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,vpham@gmail.com,2024-10-17,Male,North,Bronze
O517492,C00106,P0029,3.0,8.04,2025-06-21,Delayed,Credit Card,South,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,scott74@hotmail.com,2024-12-09,Female,East,Gold
O827239,C00291,P0019,1.0,43.32,2025-06-22,Delayed,Credit Card,South,0.15,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,allencarlos@hotmail.com,2024-07-19,Other,East,Gold
O693479,C00187,P0028,5.0,28.11,2025-06-23,Delivered,Credit Card,West,0.1,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,jford@huang.com,2024-11-07,Femle,Central,Gold
O993959,C00450,P0023,1.0,46.29,2025-06-24,Delivered,Paypal,Central,0.1,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,collinclark@hotmail.com,2024-10-27,Femle,East,Gold
O569251,C00301,P0010,5.0,15.85,2025-06-25,Cancelled,Bank Transfer,Central,0.05,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,adamsemily@williams.org,2025-04-13,Female,Central,Gold
O480964,C00039,P0027,1.0,20.8,2025-06-26,Delivered,Credit Card,North,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,mcmillandennis@gmail.com,2025-06-16,Other,South,Silver
O305111,C00399,P0014,1.0,13.4,2025-06-27,Delivered,Credit Card,East,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,rogersruben@brown.com,2025-01-14,Male,North,Bronze
O807933,C00296,P0027,4.0,47.03,2025-06-28,Delivered,Credit Card,West,0.05,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,comptonshelly@hotmail.com,2024-12-01,Male,East,Gold
O423041,C00309,P0001,2.0,14.08,2025-06-29,Delivered,Credit Card,Central,0.2,Storage Product 39,Storage,2025-03-11,15.88,S339,plevy@hotmail.com,2025-01-12,Other,South,Bronze
O572101,C00202,P0018,4.0,38.09,2025-06-30,Cancelled,Credit Card,West,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,bwilkerson@brown-shaw.com,2024-12-02,Female,Central,Bronze
O593893,C00106,P0015,4.0,38.99,2025-07-01,Cancelled,Credit Card,South,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,scott74@hotmail.com,2024-12-09,Female,East,Gold
O488710,C00044,P0025,1.0,25.52,2025-07-02,Delivered,Credit Card,North,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,jason31@deleon-henson.biz,2025-03-04,Femle,Central,Gold
O349578,C00346,P0028,5.0,33.77,2025-07-03,Cancelled,Paypal,South,0.1,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,williamstone@hotmail.com,,Male,Unknown,Gold
O481635,C00109,P0008,4.0,15.31,2025-07-04,Cancelled,Credit Card,West,0.1,Storage Product 47,Storage,2024-08-29,31.96,S788,barbara27@pearson.org,2024-12-22,Other,East,Bronze
O429345,C00496,P0016,4.0,39.22,2025-07-05,Delayed,Credit Card,South,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,simsjohn@wiley.net,2025-02-19,Femle,Central,Gold
O650449,C00291,P0008,2.0,9.0,2025-07-06,Delayed,Bank Transfer,Central,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,allencarlos@hotmail.com,2024-07-19,Other,East,Gold
O576892,C00077,P0011,4.0,22.94,2025-07-07,Delayed,Credit Card,Central,0.15,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,davidcaldwell@gould.com,2024-09-09,Femle,Central,Gold
O102250,C00040,P0006,4.0,21.36,2025-07-08,Delivered,Credit Card,West,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,josephjacobs@cooper.net,2025-01-11,Femle,East,Gold
O891561,C00347,P0004,2.0,43.27,2025-07-09,Cancelled,Credit Card,West,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,dbrooks@chapman.com,2025-01-09,Male,East,Gold
O435877,C00415,P0011,2.0,11.25,2025-07-10,Delayed,Paypal,South,0.15,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,martinsteven@martinez-howard.com,2024-12-28,Female,South,Gold
O552024,C00409,P0023,3.0,34.12,2025-07-11,Delayed,Paypal,North,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,usweeney@garcia-moreno.com,2024-12-16,Femle,Central,Gold
O488116,C00327,P0023,4.0,33.75,2025-07-12,Delivered,Paypal,West,0.1,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,bartonkenneth@gmail.com,2025-04-08,Male,East,Bronze
O449988,C00290,P0005,2.0,8.88,2025-07-13,Delayed,Credit Card,South,0.0,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,stevenmoore@pineda.com,2024-07-18,Male,South,Gold
O809600,C00325,P0006,2.0,27.63,2025-07-14,Delayed,Credit Card,East,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,anthony47@yahoo.com,2024-10-02,Male,West,Bronze
O171314,C00476,P0005,4.0,48.09,2025-07-15,Delivered,Credit Card,North,0.0,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,ericaadams@palmer-hancock.com,2025-01-06,Femle,East,Bronze
O264824,C00007,P0024,1.0,47.42,2025-07-16,Delayed,Credit Card,South,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,francisco53@hotmail.com,2024-10-17,Female,North,Gold
O364475,C00061,P0027,4.0,43.67,2025-07-17,Delivered,Bank Transfer,North,0.2,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,psnyder@douglas.com,2025-05-04,Femle,North,Gold
O928454,C00184,P0027,1.0,26.02,2025-07-18,Cancelled,Credit Card,West,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,edward17@yahoo.com,2025-03-08,Femle,North,Silver
O673731,C00499,P0020,4.0,35.12,2025-07-19,Delivered,Bank Transfer,Central,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,karen26@gmail.com,2024-10-02,Female,North,Gold
O532908,C00494,P0012,3.0,12.55,2025-07-20,Delayed,Credit Card,East,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,creyes@hotmail.com,2024-09-21,Female,North,Gold
O477070,C00079,P0007,5.0,20.64,2025-07-21,Delivered,Paypal,West,0.15,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,vargasmaria@garcia.org,2025-05-14,Female,North,Bronze
O852902,C00475,P0011,2.0,17.26,2025-07-22,Cancelled,Paypal,North,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,martinashley@gmail.com,2025-06-03,Female,North,Bronze
O160766,C00217,P0019,3.0,44.49,2025-07-23,Delivered,Credit Card,North,0.15,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,terri77@yahoo.com,2025-06-29,Female,South,Bronze
O337497,C00249,P0005,3.0,36.13,2025-07-24,Delayed,Paypal,West,0.2,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,theresalong@grant-diaz.com,2024-09-21,Male,South,Gold
O857390,C00421,P0001,1.0,32.02,2025-07-25,Cancelled,Paypal,East,0.1,Storage Product 39,Storage,2025-03-11,15.88,S339,samantha10@gonzalez.info,2025-05-16,Female,West,Gold
O235318,C00460,P0011,5.0,47.07,2025-07-26,Delivered,Bank Transfer,North,0.1,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,melissa87@gmail.com,2025-05-07,Other,West,Gold
O452746,C00190,P0021,4.0,49.92,2025-07-27,Delivered,Bank Transfer,East,0.1,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,vortiz@hotmail.com,2025-02-23,Male,Central,Gold
O765745,C00165,P0012,4.0,38.11,2025-07-28,Cancelled,Credit Card,North,0.15,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,jenkinsmorgan@yahoo.com,2025-06-08,Male,Central,Gold
O444837,C00210,P0027,2.0,40.33,2025-07-29,Delayed,Credit Card,West,0.1,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,jon05@gmail.com,2024-11-16,Femle,North,Silver
O279593,C00128,P0001,1.0,26.02,2025-07-30,Delivered,Bank Transfer,East,0.15,Storage Product 39,Storage,2025-03-11,15.88,S339,crystalmccall@francis.com,2025-04-27,Male,East,Silver
O237172,C00287,P0021,2.0,20.39,2025-07-31,Delayed,Bank Transfer,South,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,victoria67@yahoo.com,2024-11-28,Femle,South,Gold
O362445,C00178,P0018,4.0,20.45,2025-08-01,Delivered,Bank Transfer,Central,0.15,Storage Product 37,Storage,2024-07-18,6.08,S767,darius05@gmail.com,2025-05-13,Female,North,Silver
O111132,C00011,P0020,3.0,20.81,2025-08-02,Delivered,Credit Card,Central,0.05,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,pfoster@thomas-taylor.net,2025-01-31,Other,East,Silver
O346038,C00404,P0012,1.0,23.62,2025-08-03,Delivered,Credit Card,South,0.15,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,shawrachel@gmail.com,2024-09-30,Male,East,Gold
O189730,C00180,P0022,4.0,28.47,2025-08-04,Delayed,Credit Card,East,0.2,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,fosterkyle@yahoo.com,2024-09-30,Other,West,Gold
O322634,C00485,P0006,1.0,32.92,2025-08-05,Cancelled,Bank Transfer,North,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,marywalter@gmail.com,2024-10-28,Male,South,Bronze
O144333,C00157,P0026,4.0,40.78,2025-08-06,Delayed,Bank Transfer,South,0.05,Storage Product 50,Storage,2025-02-08,27.06,S952,ngordon@acosta.net,2024-10-31,Female,South,Silver
O224477,C00216,P0005,4.0,42.94,2025-08-07,Delayed,Credit Card,North,0.15,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,vpreston@yahoo.com,2025-06-18,Male,South,Bronze
O253644,C00060,P0014,3.0,39.38,2025-08-08,Cancelled,Credit Card,Central,0.05,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,dylanwilliams@carr-mack.info,2024-12-13,Male,West,Gold
O512051,C00468,P0020,1.0,16.62,2025-08-09,Delayed,Credit Card,East,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,joseph69@hotmail.com,2024-08-09,Femle,North,Gold
O318141,C00493,P0018,4.0,39.28,2025-08-10,Cancelled,Credit Card,North,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,tracygallagher@anderson.biz,2024-12-09,Female,South,Gold
O339326,C00262,P0019,4.0,46.86,2025-08-11,Cancelled,Credit Card,East,0.1,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,ann44@gmail.com,2025-02-13,Female,South,Gold
O367048,C00491,P0026,2.0,24.06,2025-08-12,Delivered,Paypal,West,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,tthomas@gmail.com,2025-05-04,Other,Central,Gold
O609676,C00278,P0027,2.0,19.57,2025-08-13,Delayed,Bank Transfer,South,0.05,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,hannah45@hotmail.com,2024-09-29,Female,Central,Bronze
O535433,C00379,P0024,3.0,29.17,2025-08-14,Delayed,Bank Transfer,South,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,christopher20@yahoo.com,2025-03-05,Male,North,Gold
O881689,C00214,P0020,3.0,33.25,2025-08-15,Cancelled,Paypal,North,0.15,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,ihays@yahoo.com,2024-10-12,Other,East,Gold
O699550,C00283,P0001,5.0,45.51,2025-08-16,Delivered,Paypal,South,0.05,Storage Product 39,Storage,2025-03-11,15.88,S339,chavezwilliam@yahoo.com,2025-02-10,Female,East,Gold
O107935,C00138,P0010,4.0,36.67,2025-08-17,Delivered,Credit Card,Central,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,erica21@lucas.org,2024-11-24,Female,East,Gold
O776763,C00014,P0006,3.0,22.52,2025-08-18,Delayed,Credit Card,East,0.1,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,djames@king.com,2025-03-27,Other,Central,Gold
O254935,C00434,P0007,5.0,30.11,2025-08-19,Cancelled,Bank Transfer,East,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,brendastark@mathis.com,2024-11-28,Male,West,Gold
O458746,C00081,P0015,4.0,24.88,2025-08-20,Delayed,Bank Transfer,East,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,xgarcia@hotmail.com,2025-06-17,Female,Central,Gold
O757954,C00242,P0008,3.0,22.55,2025-08-21,Delayed,Credit Card,Central,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,floressteven@yahoo.com,2024-12-27,Femle,West,Bronze
O424255,C00196,P0011,4.0,25.0,2025-08-22,Cancelled,Credit Card,Central,0.1,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,stanleynancy@anderson.org,2025-05-16,Female,South,Gold
O259845,C00202,P0005,2.0,8.69,2025-08-23,Cancelled,Bank Transfer,East,0.0,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,bwilkerson@brown-shaw.com,2024-12-02,Female,Central,Bronze
O778909,C00153,P0005,3.0,20.88,2025-08-24,Delayed,Credit Card,West,0.05,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,markhernandez@smith.com,2025-01-31,Male,West,Gold
O893643,C00339,P0022,2.0,17.53,2025-08-25,Delivered,Credit Card,North,0.0,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,brittanygardner@saunders.com,2024-12-23,Female,North,Gold
O881192,C00405,P0011,1.0,8.74,2025-08-24,Delivered,Bank Transfer,Central,0.1,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,djones@ayala-collins.com,2025-02-05,Other,West,Silver
O691329,C00176,P0024,1.0,47.59,2025-08-23,Delayed,Credit Card,East,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,sandersjudy@yahoo.com,2024-07-13,Other,South,Bronze
